stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,settlement,county
8340B330031,330031,Ballyhogue,,52.41427156,-6.57525286,,,,,Ballyhogue,County_Wexford
8340B330041,330041,Ballyhogue,,52.41415298,-6.575109677,,,,,Ballyhogue,County_Wexford
8340B330051,330051,Sparrow Bridge,,52.428746,-6.614463,,,,,Sparrow Bridge,County_Wexford
8340B330081,330081,Clonmore,,52.42883872,-6.614237643,,,,,Clonmore,County_Wexford
8340B330121,330121,Blackhall,,52.21293167,-6.786307778,,,,,Blackhall,County_Wexford
8340B330201,330201,Barry's Cross,,52.35619069,-6.6540219,,,,,Barry's Cross,County_Wexford
8340B330221,330221,Ballycullane,,52.27747436,-6.837807529,,,,,Ballycullane,County_Wexford
8340B3302401,330241,Blackhall,,52.212932,-6.786308,,,,,Blackhall,County_Wexford
8340B330251,330251,Camross,,52.36240883,-6.702845345,,,,,Camross,County_Wexford
8340B330261,330261,Ballycullane,,52.27749392,-6.837968221,,,,,Ballycullane,County_Wexford
8340B330271,330271,Barry's Cross,,52.35585515,-6.652975061,,,,,Barry's Cross,County_Wexford
8340B3302801,330281,Ballyvergin,,52.383533,-6.717245,,,,,Ballyvergin,County_Wexford
8340B330291,330291,Ballyvergin,,52.36232658,-6.711760396,,,,,Ballyvergin,County_Wexford
8340B330301,330301,Carrig on Bannow,,52.23893139,-6.732336483,,,,,Danescastle,County_Wexford
8340B3303101,330311,Kilmore Quay,,52.1777869,-6.58453342,,,,,Kilmore Quay,County_Wexford
8340B330321,330321,Ballyhine,,52.33981567,-6.564189746,,,,,Ballyhine,County_Wexford
8340B330341,330341,Adamstown,,52.39299675,-6.71918384,,,,,Adamstown,County_Wexford
8340B330351,330351,Carrick on Bannow,,52.2388305,-6.732149009,,,,,Danescastle,County_Wexford
8340B3303701,330371,Fethard-on-Sea,,52.19214653,-6.840195093,,,,,Fethard-On-Sea,County_Wexford
8340B330381,330381,Larkins Cross,,52.33987191,-6.564378711,,,,,Larkins Cross,County_Wexford
8340B330401,330401,Taghmon,,52.32290943,-6.654489391,,,,,Taghmon,County_Wexford
8340B330411,330411,Coolishal,,52.23414569,-6.698974821,,,,,Coolishal,County_Wexford
8340B330421,330421,Marshalstown,,52.55018653,-6.596482857,,,,,Marshalstown,County_Wexford
8340B330431,330431,Coolishal,,52.23401073,-6.698964127,,,,,Coolishal,County_Wexford
8340B3304401,330441,Kilmore,,52.203986,-6.54923,,,,,Kilmore,County_Wexford
8340B3304501,330451,Marshalstown,,52.55011465,-6.596485151,,,,,Marshalstown,County_Wexford
8340B330471,330471,Rochestown Cross,,52.28223628,-6.75384787,,,,,Rochestown Cross,County_Wexford
8340B330481,330481,Irishtown,,52.396918,-6.93499,,,,,New Ross,County_Wexford
8340B330491,330491,Rochestown Cross,,52.28223628,-6.75384787,,,,,Rochestown Cross,County_Wexford
8340B330511,330511,Mile House,,52.51060143,-6.589081685,,,,,Enniscorthy,County_Wexford
8340B330521,330521,Clongeen,,52.29674144,-6.769832089,,,,,Clongeen,County_Wexford
8340B3305401,330541,Coolseskin,,52.220743,-6.69449,,,,,Coolseskin,County_Wexford
8340B330561,330561,Coolseskin,,52.22191584,-6.700195875,,,,,Coolseskin,County_Wexford
8340B330591,330591,Mile House,,52.51042579,-6.588674798,,,,,Enniscorthy,County_Wexford
8340B330601,330601,Montfield,,52.670357,-6.276289203,,,,,Montfield,County_Wexford
8340B330611,330611,Ballynure,,52.53594899,-6.609496413,,,,,Ballynure,County_Wexford
8340B330621,330621,Taghmon,,52.32290145,-6.654577654,,,,,Taghmon,County_Wexford
8340B330631,330631,Montfield,,52.67035292,-6.276008412,,,,,Montfield,County_Wexford
8340B330641,330641,Courtown,,52.64491182,-6.230146935,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340B330661,330661,Ballynure,,52.53612093,-6.609594168,,,,,Ballynure,County_Wexford
8340B3306701,330671,Courtown,,52.64402238,-6.22777401,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340B3306901,330691,Duncannon,,52.2205397,-6.932218714,,,,,Duncannon,County_Wexford
8340B330701,330701,Parklands,,52.62527677,-6.231766572,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340B330721,330721,Foulksmills,,52.31424582,-6.752948961,,,,,Foulksmills,County_Wexford
8340B330722,330722,Foulksmills,,52.31420151,-6.753008875,,,,,Foulksmills,County_Wexford
8340B330731,330731,Foulksmills,,52.31421948,-6.753008369,,,,,Foulksmills,County_Wexford
8340B330751,330751,Clongeen,,52.29727925,-6.769685232,,,,,Clongeen,County_Wexford
8340B330771,330771,Ardamaine,,52.625281,-6.231765,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340B3307801,330781,Ballindaggin,,52.56853568,-6.681178385,,,,,Ballindaggin,County_Wexford
8340B330791,330791,Ballindaggin,,52.56849612,-6.680855029,,,,,Ballindaggin,County_Wexford
8340B330801,330801,Ballygarrett,,52.57401652,-6.229698709,,,,,Ballygarrett,County_Wexford
8340B330821,330821,Carne,,52.19783466,-6.357802471,,,,,Carne,County_Wexford
8340B3308601,330861,Ramsgrange,,52.24517436,-6.918916332,,,,,Ramsgrange,County_Wexford
8340B3308801,330881,Ballinaboola,,52.36949621,-6.838007627,,,,,Ballinaboola,County_Wexford
8340B330891,330891,Ballygarrett,,52.57307807,-6.230061109,,,,,Ballygarrett,County_Wexford
8340B330901,330901,Ballymacar,,52.38677216,-6.906719173,,,,,Ballymacar,County_Wexford
8340B3309101,330911,Campile,,52.29168719,-6.942177526,,,,,Campile,County_Wexford
8340B330931,330931,Ballymacar,,52.38678427,-6.907056765,,,,,Ballymacar,County_Wexford
8340B330951,330951,Dorans Bridge,,52.57488483,-6.724954888,,,,,Dorans Bridge,County_Wexford
8340B330981,330981,Ladys Island,,52.210284,-6.381137,,,,,Ladys Island,County_Wexford
8340B3310101,331011,Rathangan,,52.23094585,-6.616792857,,,,,Rathangan,County_Wexford
8340B331041,331041,Camross Hall,,52.36237543,-6.702258999,,,,,Camross Hall,County_Wexford
8340B331051,331051,Broadway,,52.21910011,-6.386846918,,,,,Broadway,County_Wexford
8340B3310601,331061,Crossabeg,,52.38399288,-6.500850712,,,,,Crossabeg,County_Wexford
8340B331071,331071,Rathangan,,52.23106788,-6.616466987,,,,,Rathangan,County_Wexford
8340B331101,331101,Kiltealy,,52.56542378,-6.74552642,,,,,Kiltealy,County_Wexford
8340B331111,331111,Kiltealy,,52.565595,-6.745377,,,,,Kiltealy,County_Wexford
8340B3311601,331161,Tenacre Cross,,52.22163866,-6.509471924,,,,,Tenacre Cross,County_Wexford
8340B3311701,331171,Ballycogley,,52.24348081,-6.48951226,,,,,Ballycogley,County_Wexford
8340B331181,331181,Bridgetown,,52.23041802,-6.552540933,,,,,Bridgetown,County_Wexford
8340B331191,331191,Bridgetown,,52.23040868,-6.552511958,,,,,Bridgetown,County_Wexford
8340B331211,331211,Dorans Bridge,,52.57484006,-6.724970941,,,,,Dorans Bridge,County_Wexford
8340B331231,331231,Killanne,,52.52185939,-6.74504379,,,,,Killanne,County_Wexford
8340B331251,331251,Kilmuckridge,,52.51401114,-6.283240301,,,,,Kilmuckeridge or Ford,County_Wexford
8340B331271,331271,Ballymore,,52.24437604,-6.453134226,,,,,Ballymore,County_Wexford
8340B331281,331281,Killanne,,52.52192213,-6.745027266,,,,,Killanne,County_Wexford
8340B3312901,331291,Kilmuckridge,,52.514061,-6.283281,,,,,Kilmuckeridge or Ford,County_Wexford
8340B3313001,331301,Duncormick,,52.22966809,-6.65321145,,,,,Duncormick,County_Wexford
8340B331321,331321,Dunmain,,52.3064022,-6.880749956,,,,,Dunmain,County_Wexford
8340B331331,331331,Duncormick (Eastbound),,52.22957361,-6.652832222,,,,,Duncormick,County_Wexford
8340B3314201,331421,Galbally,,52.39923912,-6.639883062,,,,,Galbally,County_Wexford
8340B3314801,331481,Killiane,,52.28429765,-6.464129792,,,,,Killiane,County_Wexford
8340B331491,331491,Dunmain,,52.30636681,-6.880809506,,,,,Dunmain,County_Wexford
8340B331501,331501,Galbally,,52.39905365,-6.639389123,,,,,Galbally,County_Wexford
8340B331521,331521,Broadway,,52.21906717,-6.387067656,,,,,Broadway,County_Wexford
8340B331551,331551,Ladys Island Chruch,,52.21045625,-6.381892038,,,,,Ladys Island Chruch,County_Wexford
8340B331561,331561,Carne,,52.19775176,-6.357659234,,,,,Carne,County_Wexford
8340B331591,331591,Kilrane,,52.24222844,-6.356749547,,,,,Kilrane,County_Wexford
8340B3316001,331601,Tagoat,,52.24393028,-6.391540613,,,,,Grahormac,County_Wexford
8340B3316101,331611,Piercestown Cross,,52.28914972,-6.463961962,,,,,Piercestown Cross,County_Wexford
8340B3316201,331621,Trinity Street,,52.33467072,-6.455620224,,,,,Wexford,County_Wexford
8340B3316301,331631,Ballinaboola,,52.36980724,-6.83855751,,,,,Ballinaboola,County_Wexford
8340B331641,331641,St Mary's Church,,52.243582,-6.390241,,,,,Grahormac,County_Wexford
8340B333411,333411,Kilmore,,52.20405038,-6.549462225,,,,,Kilmore,County_Wexford
8340B333421,333421,Boleys Cross,,52.21434946,-6.527467651,,,,,Boleys Cross,County_Wexford
8340B333441,333441,Tenacre Cross,,52.22129302,-6.509864055,,,,,Tenacre Cross,County_Wexford
8340B333451,333451,Ballycogley,,52.2440555,-6.489463453,,,,,Ballycogley,County_Wexford
8340B333461,333461,Lightwater,,52.26859734,-6.476936649,,,,,Lightwater,County_Wexford
8340B333471,333471,Killiane,,52.28419881,-6.46413321,,,,,Killiane,County_Wexford
8340B333551,333551,Ballywilliam,,52.44841739,-6.863839392,,,,,Ballywilliam,County_Wexford
8340B333581,333581,Ballywilliam,,52.44850867,-6.863984159,,,,,Ballywilliam,County_Wexford
8340B335411,335411,Chapel Cross,,52.19090657,-6.560362887,,,,,Chapel Cross,County_Wexford
8340B336771,336771,Chapel Cross,,52.19099447,-6.560199152,,,,,Chapel Cross,County_Wexford
8340B337351,337351,Grange Cross,,52.23348269,-6.742300854,,,,,Grange Cross,County_Wexford
8340B3373701,337371,Grange Cross,,52.23345058,-6.741818626,,,,,Grange Cross,County_Wexford
8340B338551,338551,Ferrycarrig,,52.34831625,-6.517353414,,,,,Ferrycarrig,County_Wexford
8340B338571,338571,Ferrycarrig,,52.34835053,-6.517220157,,,,,Ferrycarrig,County_Wexford
8340B338681,338681,Tacumshane,,52.209357,-6.424671,,,,,Tacumshane,County_Wexford
8340B338691,338691,Tacumshane,,52.2093702,-6.424528433,,,,,Tacumshane,County_Wexford
8340B338731,338731,Rathnure,,52.50032519,-6.768413408,,,,,Rathnure,County_Wexford
8340B338771,338771,Mulrankin,,52.24386825,-6.550521663,,,,,Mulrankin,County_Wexford
8340B3387901,338791,Mulrankin,,52.24414591,-6.550439392,,,,,Mulrankin,County_Wexford
8340B338801,338801,Rathnure,,52.50017427,-6.768594373,,,,,Rathnure,County_Wexford
8340B338811,338811,Ringsheen,,52.25804678,-6.483450744,,,,,Ringsheen,County_Wexford
8340B338821,338821,Blackwater,,52.446816,-6.347521,,,,,Castle Ellis,County_Wexford
8340B338831,338831,Greenfield,,52.22701573,-6.440709194,,,,,Greenfield,County_Wexford
8340B3388401,338841,Greenfield,,52.226776,-6.44022,,,,,Greenfield,County_Wexford
8340B338851,338851,Ballindonney,,52.47761244,-6.80719076,,,,,Ballindonney,County_Wexford
8340B3388601,338861,Ballindonney,,52.47771715,-6.806878779,,,,,Ballindonney,County_Wexford
8340B338881,338881,Ballymore,,52.244257,-6.453153,,,,,Ballymore,County_Wexford
8340B3388901,338891,Blackwater PO,,52.44627024,-6.347767782,,,,,Castle Ellis,County_Wexford
8340B3389401,338941,Fahys Cross,,52.36687699,-6.449269242,,,,,Fahys Cross,County_Wexford
8340B3389901,338991,Lightwater,,52.26857038,-6.476937573,,,,,Lightwater,County_Wexford
8340B339011,339011,Ballina Lower,,52.4213114,-6.357111457,,,,,Ballina Lower,County_Wexford
8340B3390201,339021,Sleedagh,,52.27132982,-6.549728529,,,,,Sleedagh,County_Wexford
8340B339031,339031,Sleedagh,,52.27177264,-6.549919222,,,,,Sleedagh,County_Wexford
8340B3390601,339061,Kilacoe,,52.398998,-6.369811,,,,,Kilacoe,County_Wexford
8340B339071,339071,Killinick,,52.25734447,-6.45631589,,,,,Killinick,County_Wexford
8340B3391101,339111,Murrintown,,52.28721572,-6.522326049,,,,,Murntown,County_Wexford
8340B339141,339141,Curracloe NS,,52.3930812,-6.391471151,,,,,Curracloe NS,County_Wexford
8340B339171,339171,Murrintown,,52.287381,-6.523061,,,,,Murntown,County_Wexford
8340B3391801,339181,Curracloe NS,,52.39310796,-6.391278,,,,,Curracloe NS,County_Wexford
8340B339201,339201,Kerlogue Cross,,52.317875,-6.455663,,,,,Wexford,County_Wexford
8340B339221,339221,Kitestown,,52.364965,-6.513648,,,,,Kitestown,County_Wexford
8340B339231,339231,Rathaspeck,,52.30145565,-6.498170828,,,,,Rathaspeck,County_Wexford
8340B3392401,339241,Kyle Cross,,52.383907,-6.516597,,,,,Kyle Cross,County_Wexford
8340B339271,339271,Rathaspeck,,52.30124429,-6.498515234,,,,,Rathaspeck,County_Wexford
8340B339311,339311,Mountelliot,,52.41930208,-6.936229672,,,,,Mountelliot,County_Wexford
8340B339331,339331,Ballyanne,,52.42317001,-6.923624305,,,,,Ballyanne,County_Wexford
8340B3393401,339341,Castlebridge,,52.382226,-6.450364,,,,,Castlebridge-Blackwater,County_Wexford
8340B339361,339361,Ferrycarrig Bridge,,52.351592,-6.5101,,,,,Ferrycarrig Bridge,County_Wexford
8340B3393701,339371,Mountelliot,,52.41938297,-6.936227725,,,,,Mountelliot,County_Wexford
8340B339381,339381,Ferrycarrig Bridge,,52.351566,-6.509897,,,,,Ferrycarrig Bridge,County_Wexford
8340B339401,339401,Kerlogue Manor,,52.31864028,-6.454740888,,,,,Wexford,County_Wexford
8340B339411,339411,Kerlogue Manor,,52.3179259,-6.455792592,,,,,Wexford,County_Wexford
8340B339461,339461,Clonevin,,52.55748707,-6.2358362,,,,,Clonevin,County_Wexford
8340B339481,339481,Boleys Cross,,52.21429956,-6.52779126,,,,,Boleys Cross,County_Wexford
8340B339491,339491,Clonevin,,52.55768361,-6.235754568,,,,,Clonevin,County_Wexford
8340B339511,339511,Ballyanne,,52.42348495,-6.923660743,,,,,Ballyanne,County_Wexford
8340B3395201,339521,Kilmacree,,52.279779,-6.462626,,,,,Kilmacree,County_Wexford
8340B339531,339531,Kilmacree,,52.27973163,-6.462792754,,,,,Kilmacree,County_Wexford
8340B339541,339541,Wellington Bridge,,52.26677935,-6.750003115,,,,,Wellington Bridge,County_Wexford
8340B339551,339551,Churchtown,,52.19130392,-6.354269349,,,,,Churchtown,County_Wexford
8340B3395601,339561,Baldwinstown,,52.23585628,-6.584385022,,,,,Baldwinstown,County_Wexford
8340B339611,339611,Baldwinstown,,52.23585628,-6.584385022,,,,,Baldwinstown,County_Wexford
8340B339621,339621,Plasán Bridgetown,,52.23116976,-6.5529996,,,,,Bridgetown,County_Wexford
8340B339631,339631,Strand Road,,52.27277117,-6.386466795,,,,,Rosslare,County_Wexford
8340B3396401,339641,Wellington Bridge,,52.26664378,-6.749933671,,,,,Wellington Bridge,County_Wexford
8340B339651,339651,Ramsgrange,,52.24513734,-6.918800079,,,,,Ramsgrange,County_Wexford
8340B339661,339661,Campile,,52.2916334,-6.942193467,,,,,Campile,County_Wexford
8340B339671,339671,Plasán Bridgetown,,52.23114191,-6.552927305,,,,,Bridgetown,County_Wexford
8340B339681,339681,Kyle Cross,,52.383744,-6.517397,,,,,Kyle Cross,County_Wexford
8340B339691,339691,Kitestown,,52.36573933,-6.513935975,,,,,Kitestown,County_Wexford
8340B3398601,339861,Oylegate,,52.422444,-6.529703,,,,,Oilgate,County_Wexford
8340B339961,339961,Fahys Cross,,52.36702357,-6.448794186,,,,,Fahys Cross,County_Wexford
8340B339971,339971,Fairy Hill,,52.38461786,-6.468965079,,,,,Fairy Hill,County_Wexford
8340B339981,339981,Ardcolm Church,,52.38114,-6.450272,,,,,Castlebridge-Blackwater,County_Wexford
8340B339991,339991,Killinick PO,,52.25725442,-6.456304368,,,,,Killinick PO,County_Wexford
8340B3510601,351061,Camolin,,52.61639425,-6.424633921,,,,,Camolin,County_Wexford
8340B3510801,351081,Ferns,,52.58983234,-6.493746044,,,,,Ferns,County_Wexford
8340B351131,351131,Oylegate,,52.423917,-6.530667,,,,,Oilgate,County_Wexford
8340B351151,351151,Ballycanew,,52.6109843,-6.305571812,,,,,Ballycanew,County_Wexford
8340B3512001,351201,Bunclody Market Sq,,52.6551723,-6.651966403,,,,,Bunclody-Carrickduff,County_Wexford
8340B3512501,351251,Clonroche,,52.44980922,-6.716933013,,,,,Clonroche,County_Wexford
8340B3512502,351252,Clonroche,,52.449365,-6.719094,,,,,Clonroche,County_Wexford
8340B3512701,351271,St Mary's Church,,52.2438612,-6.391089134,,,,,Grahormac,County_Wexford
8340B351471,351471,St Mary's Church,,52.24359844,-6.390278554,,,,,Grahormac,County_Wexford
8340B355111,355111,Ferns,,52.58993198,-6.496635476,,,,,Ferns,County_Wexford
8340B3551201,51201,Gorey,,52.67559088,-6.295086629,,,,,Gorey,County_Wexford
8340B355121,355121,Gorey,,52.67551837,-6.295045086,,,,,Gorey,County_Wexford
8340B3551901,355191,Camolin,,52.61650168,-6.424600527,,,,,Camolin,County_Wexford
8340B355231,355231,Clough,,52.64295663,-6.342299835,,,,,Clough,County_Wexford
8340B355241,355241,St Senan's Hospital,,52.49165677,-6.565492762,,,,,St Senan's Hospital,County_Wexford
8340B3552601,355261,Coast Road,,52.2728141,-6.386318696,,,,,Rosslare,County_Wexford
8340B355291,355291,Clough,,52.64251279,-6.342700833,,,,,Clough,County_Wexford
8340B355461,355461,New Ross The Quay,,52.39482428,-6.94610472,,,,,New Ross,County_Wexford
8340B355471,355471,New Ross The Quay,,52.39434161,-6.946410087,,,,,New Ross,County_Wexford
8340B355501,355501,Rosslare Europort,,52.25274936,-6.335165813,,,,,Ballygeary or Rosslare Harbour,County_Wexford
8340B3555101,355511,Wexford Station,,52.34313406,-6.464234313,,,,,Wexford,County_Wexford
8340B3555201,355521,Enniscorthy,,52.50148542,-6.564318481,,,,,Enniscorthy,County_Wexford
8340B3555301,355531,Gorey,,52.67551837,-6.295045086,,,,,Gorey,County_Wexford
8340B355541,355541,Gorey Station,,52.67202937,-6.292460045,,,,,Gorey,County_Wexford
8340B3555701,355571,Hospital Newtown Rd,,52.34211263,-6.483980615,,,,,Wexford,County_Wexford
8340B553921,553921,Rosslare Harbour,,52.24959203,-6.343969377,,,,,Ballygeary or Rosslare Harbour,County_Wexford
8340BB330391,330391,Adamstown,,52.39299611,-6.719125085,,,,,Adamstown,County_Wexford
8340CO11018,11018,Belvedere Road,,52.33469573,-6.474842726,,,,,Wexford,County_Wexford
8340IR0109,,Enniscorthy,,52.504303,-6.566417,,,,,Enniscorthy,County_Wexford
8340IR0110,,Gorey,,52.671374,-6.292235,,,,,Gorey,County_Wexford
8340IR0111,,Rosslare Strand,,52.27172,-6.391356,,,,,Rosslare,County_Wexford
8340IR0112,,Wexford (O Hanrahan),,52.343201,-6.464389,,,,,Wexford,County_Wexford
8340IR0113,,Rosslare Europort,,52.251407,-6.338331,,,,,Ballygeary or Rosslare Harbour,County_Wexford
8340LL10343,10343,Palace,,52.42913809,-6.813661411,,,,,Palace,County_Wexford
8340LL10345,10345,Mauritiustown Road,,52.26576134,-6.390560074,,,,,Rosslare,County_Wexford
8340LL10346,10346,Mauritiustown Road,,52.26545904,-6.390805448,,,,,Rosslare,County_Wexford
8340LL10347,10347,Rosslare Garda Stn,,52.27002489,-6.384822811,,,,,Rosslare,County_Wexford
8340LL10348,10348,Rosslare Garda Stn,,52.27013829,-6.384569585,,,,,Rosslare,County_Wexford
8340LL10350,10350,Rosslare Strand,,52.273186,-6.386708,,,,,Rosslare,County_Wexford
8340LL10351,10351,Rosslare Strand,,52.2798039,-6.392616132,,,,,Rosslare,County_Wexford
8340LL10352,10352,Strand Road,,52.279801,-6.392411,,,,,Rosslare,County_Wexford
8340LL10354,10354,Grange Meadows,,52.27285305,-6.3984215,,,,,Rosslare,County_Wexford
8340LL10355,10355,Grange Cove,,52.26493803,-6.394794845,,,,,Rosslare,County_Wexford
8340LL10357,10357,Killinick,,52.256537,-6.455502,,,,,Killinick,County_Wexford
8340LL10358,10358,Killinick,,52.256534,-6.454971,,,,,Killinick,County_Wexford
8340LL10359,10359,Drinagh Business Pk,,52.30833716,-6.457387569,,,,,Wexford,County_Wexford
8340LL10360,10360,Drinagh Business Pk,,52.3087455,-6.456992063,,,,,Wexford,County_Wexford
8340LL10362,10362,Kerlogue Business Park,,52.313401,-6.456918145,,,,,Wexford,County_Wexford
8340LL10363,10363,R730,,52.33768506,-6.459286757,,,,,Wexford,County_Wexford
8340LL10364,10364,Crescent Quay,,52.33766078,-6.459493056,,,,,Wexford,County_Wexford
8340LL10365,10365,Wexford Station,,52.34269664,-6.464469626,,,,,Wexford,County_Wexford
8340LL10366,10366,Redmond Square,,52.34319023,-6.465098318,,,,,Wexford,County_Wexford
8340LL10370,10370,Newross,,52.33924452,-6.564531114,,,,,Newross,County_Wexford
8340LL10373,10373,St. Peter's College,,52.33498269,-6.47478883,,,,,Wexford,County_Wexford
8340LL10374,10374,Tagoat Laurel Grove,,52.244586,-6.389002,,,,,Grahormac,County_Wexford
8340LL10375,10375,Tagoat Laurel Grove,,52.244514,-6.389031,,,,,Grahormac,County_Wexford
8340LL10396,10396,Custom House Quay,,52.33918483,-6.459865683,,,,,Wexford,County_Wexford
8340LL10397,10397,Trinity Street,,52.33474317,-6.455661723,,,,,Wexford,County_Wexford
8340LL10398,10398,Grange Road,,52.270163,-6.396907,,,,,Rosslare,County_Wexford
8340LL10399,10399,Cois Mara,,52.26384553,-6.391142243,,,,,Rosslare,County_Wexford
8340LL10401,10401,Grange Road,,52.26996976,-6.396605882,,,,,Rosslare,County_Wexford
8340LL10403,10403,Custom House Quay,,52.33916896,-6.460027668,,,,,Wexford,County_Wexford
8340LL10405,10405,Maldron Hotel,,52.3383108,-6.513740431,,,,,Wexford,County_Wexford
8340LL10407,10407,Maldron Hotel,,52.33827664,-6.513169235,,,,,Wexford,County_Wexford
8340LL10409,10409,Seascapes,,52.621877,-6.232243345,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10410,10410,Glenbeg Point,,52.62596653,-6.231605815,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10411,10411,DuneHaven,,52.63226,-6.23173,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10412,10412,Riverchapel Supermarket,,52.63721,-6.23428,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10413,10413,Seamount,,52.64361,-6.23041,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10414,10414,Courtown Gorey Road,,52.64485637,-6.230045725,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10416,10416,Gorey Tesco Extra,,52.670808,-6.300486,,,,,Gorey,County_Wexford
8340LL10417,10417,Gorey Shopping Centre,,52.67156452,-6.295760958,,,,,Gorey,County_Wexford
8340LL10418,10418,Gorey Train Station,,52.67176436,-6.292159844,,,,,Gorey,County_Wexford
8340LL10420,10420,Courtown Gorey Road,,52.64507386,-6.231367008,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10421,10421,Seamount,,52.64348,-6.23041,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10423,10423,Riverchapel Main St,,52.63938595,-6.235733938,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10424,10424,Riverchapel Supermarket,,52.6373,-6.23414,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10425,10425,Dunehaven,,52.632382,-6.231926,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10426,10426,Glenbeg Point,,52.6263,-6.23137,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10427,10427,Seascapes,,52.62185,-6.2321,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10428,10428,Poulshone Junction,,52.617414,-6.233132,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10429,10429,Glen Richards Wood,,52.61777175,-6.227017964,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10557,10557,Old Dublin Road,,52.51623251,-6.561789664,,,,,Enniscorthy,County_Wexford
8340LL10560,10560,Palace,,52.42931841,-6.81371539,,,,,Palace,County_Wexford
8340LL10593,10593,Riverchapel Rdbt,,52.64094764,-6.236779368,,,,,Courtown Harbour-Riverchapel-Ardamine,County_Wexford
8340LL10597,10597,Gorey District Hospital,,52.6739,-6.300047,,,,,Gorey,County_Wexford
8340LL10598,10598,Gorey Millquarter,,52.6668,-6.29117,,,,,Gorey Millquarter,County_Wexford
8340LL10998,10998,Barntown,,52.33842576,-6.543175547,,,,,Barntown,County_Wexford
8340LL10999,10999,Barntown,,52.33848866,-6.54317348,,,,,Barntown,County_Wexford
8340LL11296,11296,Hook Head,,52.12474,-6.929043,,,,,Hook Head,County_Wexford
8340LL11297,11297,Slade Village,,52.134021,-6.910851,,,,,Slade Village,County_Wexford
8340LL11298,11298,Portersgate,,52.157456,-6.89431,,,,,Portersgate,County_Wexford
8340LL11299,11299,Portersgate,,52.157766,-6.893811,,,,,Portersgate,County_Wexford
8340LL11300,11300,Hookless,,52.165833,-6.885153,,,,,Hookless,County_Wexford
8340LL11301,11301,Hookless,,52.1659385,-6.884900233,,,,,Hookless,County_Wexford
8340LL11302,11302,Templetown Church,,52.1728,-6.87971,,,,,Templetown Church,County_Wexford
8340LL11303,11303,Templetown Church,,52.1728,-6.87956,,,,,Templetown Church,County_Wexford
8340LL11304,11304,Fethard Village,,52.192984,-6.840791,,,,,Fethard-On-Sea,County_Wexford
8340LL11305,11305,Fethard Village,,52.193073,-6.840715,,,,,Fethard-On-Sea,County_Wexford
8340LL11306,11306,Poulfur Church,,52.207064,-6.857549,,,,,Poulfur Church,County_Wexford
8340LL11307,11307,Poulfur Church,,52.207237,-6.857358,,,,,Poulfur Church,County_Wexford
8340LL11308,11308,Saltmills Village,,52.22595517,-6.833149457,,,,,Saltmills Village,County_Wexford
8340LL11309,11309,Saltmills Village,,52.22588,-6.833174,,,,,Saltmills Village,County_Wexford
8340LL11310,11310,Tintern,,52.244153,-6.833297,,,,,Tintern,County_Wexford
8340LL11311,11311,Tintern,,52.244138,-6.833237,,,,,Tintern,County_Wexford
8340LL11314,11314,Arthurstown Village,,52.241976,-6.951755,,,,,Arthurstown,County_Wexford
8340LL11315,11315,Arthurstown Village,,52.242128,-6.950804,,,,,Arthurstown,County_Wexford
8340LL11316,11316,Ballyhack Lower,,52.245507,-6.968167,,,,,Ballyhack,County_Wexford
8340LL11317,11317,Ballyhack Lower,,52.24508421,-6.968348872,,,,,Ballyhack,County_Wexford
8340LL11318,11318,Ballyhack Upper,,52.250047,-6.963653,,,,,Ballyhack,County_Wexford
8340LL11319,11319,Ballyhack Upper,,52.248737,-6.964012,,,,,Ballyhack,County_Wexford
8340LL11320,11320,Campile Centra,,52.28567266,-6.940507925,,,,,Campile,County_Wexford
8340LL11321,11321,Campile Centra,,52.28590302,-6.940556704,,,,,Campile,County_Wexford
8340LL11324,11324,Horsewood Church,,52.29717513,-6.955422205,,,,,Horsewood Church,County_Wexford
8340LL11325,11325,Horsewood,,52.29733,-6.95542,,,,,Horsewood,County_Wexford
